date,precip_mm,source
2019-04-02,2.82,nasa_power
2019-04-03,3.38,nasa_power
2019-04-04,16.44,nasa_power
2019-04-05,12.74,nasa_power
2019-04-06,4.08,nasa_power
2019-04-07,7.59,nasa_power
2019-04-08,7.01,nasa_power
2019-04-09,4.34,nasa_power
2019-04-10,7.92,nasa_power
2019-04-11,5.96,nasa_power
2019-04-12,1.2,nasa_power
2019-04-13,2.86,nasa_power
2019-04-14,30.69,nasa_power
2019-04-15,4.59,nasa_power
2019-04-16,2.23,nasa_power
2019-04-17,0.76,nasa_power
2019-04-18,2.93,nasa_power
2019-04-19,3.1,nasa_power
2019-04-20,8.4,nasa_power
2019-04-21,2.2,nasa_power
2019-04-22,12.17,nasa_power
2019-04-23,8.99,nasa_power
2019-04-24,1.04,nasa_power
2019-04-25,2.42,nasa_power
2019-04-26,5.1,nasa_power
2019-04-27,1.17,nasa_power
2019-04-28,3.93,nasa_power
2019-04-29,15.7,nasa_power
2019-04-30,5.23,nasa_power
2019-05-01,13.67,nasa_power
2019-05-02,3.64,nasa_power
2019-05-03,6.91,nasa_power
2019-05-04,2.59,nasa_power
2019-05-05,0.52,nasa_power
2019-05-06,10.59,nasa_power
2019-05-07,14.37,nasa_power
2019-05-08,8.8,nasa_power
2019-05-09,9.36,nasa_power
2019-05-10,1.08,nasa_power
2019-05-11,5.21,nasa_power
2019-05-12,3.17,nasa_power
2019-05-13,8.78,nasa_power
2019-05-14,22.29,nasa_power
2019-05-15,11.61,nasa_power
2019-05-16,1.77,nasa_power
2019-05-17,0.92,nasa_power
2019-05-18,6.4,nasa_power
2019-05-19,2.12,nasa_power
2019-05-20,16.51,nasa_power
2019-05-21,4.39,nasa_power
2019-05-22,13.56,nasa_power
2019-05-23,12.6,nasa_power
2019-05-24,5.42,nasa_power
2019-05-25,6.38,nasa_power
2019-05-26,1.16,nasa_power
2019-05-27,4.83,nasa_power
2019-05-28,0.81,nasa_power
2019-05-29,5.08,nasa_power
2019-05-30,5.45,nasa_power
2019-05-31,8.1,nasa_power
2019-06-01,15.9,nasa_power
2019-06-02,3.2,nasa_power
2019-06-03,1.14,nasa_power
2019-06-04,8.98,nasa_power
2019-06-05,14.56,nasa_power
2019-06-06,3.73,nasa_power
2019-06-07,21.42,nasa_power
2019-06-08,5.05,nasa_power
2019-06-09,6.44,nasa_power
2019-06-10,27.06,nasa_power
2019-06-11,0.98,nasa_power
2019-06-12,0.51,nasa_power
2019-06-13,3.36,nasa_power
2019-06-14,7.3,nasa_power
2019-06-15,3.34,nasa_power
2019-06-16,1.83,nasa_power
2019-06-17,2.16,nasa_power
2019-06-18,1.04,nasa_power
2019-06-19,1.19,nasa_power
2019-06-20,11.77,nasa_power
2019-06-21,11.84,nasa_power
2019-06-22,19.43,nasa_power
2019-06-23,18.08,nasa_power
2019-06-24,19.82,nasa_power
2019-06-25,3.2,nasa_power
2019-06-26,1.31,nasa_power
2019-06-27,4.38,nasa_power
2019-06-28,11.63,nasa_power
2019-06-29,0.49,nasa_power
2019-06-30,1.58,nasa_power
2019-07-01,5.59,nasa_power
2019-07-02,7.18,nasa_power
2019-07-03,8.13,nasa_power
2019-07-04,13.95,nasa_power
2019-07-05,18.14,nasa_power
2019-07-06,2.27,nasa_power
2019-07-07,3.5,nasa_power
2019-07-08,4.13,nasa_power
2019-07-09,1.66,nasa_power
2019-07-10,0.97,nasa_power
2019-07-11,0.49,nasa_power
2019-07-12,2.93,nasa_power
2019-07-13,1.78,nasa_power
2019-07-14,0.28,nasa_power
2019-07-15,1.52,nasa_power
2019-07-16,3.95,nasa_power
2019-07-17,2.8,nasa_power
2019-07-18,3.83,nasa_power
2019-07-19,9.54,nasa_power
2019-07-20,10.5,nasa_power
2019-07-21,4.69,nasa_power
2019-07-22,3.18,nasa_power
2019-07-23,2.91,nasa_power
2019-07-24,3.26,nasa_power
2019-07-25,2.49,nasa_power
2019-07-26,3.37,nasa_power
2019-07-27,2.9,nasa_power
2019-07-28,1.82,nasa_power
2019-07-29,3.85,nasa_power
2019-07-30,4.7,nasa_power
2019-07-31,1.37,nasa_power
2019-08-01,1.06,nasa_power
2019-08-02,1.98,nasa_power
2019-08-03,1.25,nasa_power
2019-08-04,0.94,nasa_power
2019-08-05,2.88,nasa_power
2019-08-06,1.39,nasa_power
2019-08-07,1.48,nasa_power
2019-08-08,2.17,nasa_power
2019-08-09,2.29,nasa_power
2019-08-10,1.42,nasa_power
2019-08-11,0.6,nasa_power
2019-08-12,1.07,nasa_power
2019-08-13,1.97,nasa_power
2019-08-14,0.58,nasa_power
2019-08-15,0.26,nasa_power
2019-08-16,0.63,nasa_power
2019-08-17,0.61,nasa_power
2019-08-18,0.53,nasa_power
2019-08-19,3.01,nasa_power
2019-08-20,1.9,nasa_power
2019-08-21,2.02,nasa_power
2019-08-22,2.08,nasa_power
2019-08-23,2.75,nasa_power
2019-08-24,4.11,nasa_power
2019-08-25,3.51,nasa_power
2019-08-26,2.72,nasa_power
2019-08-27,2.15,nasa_power
2019-08-28,2.39,nasa_power
2019-08-29,2.9,nasa_power
2019-08-30,5.41,nasa_power
2019-08-31,9.11,nasa_power
2019-09-01,13.72,nasa_power
2019-09-02,12.27,nasa_power
2019-09-03,1.13,nasa_power
2019-09-04,8.03,nasa_power
2019-09-05,30.0,nasa_power
2019-09-06,3.44,nasa_power
2019-09-07,11.31,nasa_power
2019-09-08,7.67,nasa_power
2019-09-09,16.17,nasa_power
2019-09-10,6.7,nasa_power
2019-09-11,2.27,nasa_power
2019-09-12,8.35,nasa_power
2019-09-13,21.06,nasa_power
2019-09-14,5.35,nasa_power
2019-09-15,3.97,nasa_power
2019-09-16,1.46,nasa_power
2019-09-17,1.57,nasa_power
2019-09-18,13.19,nasa_power
2019-09-19,10.6,nasa_power
2019-09-20,10.2,nasa_power
2019-09-21,9.58,nasa_power
2019-09-22,10.82,nasa_power
2019-09-23,2.97,nasa_power
2019-09-24,2.55,nasa_power
2019-09-25,6.66,nasa_power
2019-09-26,3.75,nasa_power
2019-09-27,12.8,nasa_power
2019-09-28,4.65,nasa_power
2019-09-29,2.24,nasa_power
2019-09-30,2.58,nasa_power
2019-10-01,14.89,nasa_power
2019-10-02,4.83,nasa_power
2019-10-03,8.21,nasa_power
2019-10-04,13.98,nasa_power
2019-10-05,32.97,nasa_power
2019-10-06,4.94,nasa_power
2019-10-07,11.84,nasa_power
2019-10-08,11.21,nasa_power
2019-10-09,23.83,nasa_power
2019-10-10,8.74,nasa_power
2019-10-11,14.22,nasa_power
2019-10-12,24.88,nasa_power
2019-10-13,6.15,nasa_power
2019-10-14,2.42,nasa_power
2019-10-15,4.49,nasa_power
2019-10-16,3.98,nasa_power
2019-10-17,3.24,nasa_power
2019-10-18,15.76,nasa_power
2019-10-19,37.29,nasa_power
2019-10-20,15.5,nasa_power
2019-10-21,8.11,nasa_power
2019-10-22,6.42,nasa_power
2019-10-23,24.97,nasa_power
2019-10-24,22.65,nasa_power
2019-10-25,22.74,nasa_power
2019-10-26,16.48,nasa_power
2019-10-27,19.37,nasa_power
2019-10-28,5.27,nasa_power
2019-10-29,1.95,nasa_power
2019-10-30,15.62,nasa_power
2019-10-31,7.75,nasa_power
2019-11-01,1.79,nasa_power
2019-11-02,6.78,nasa_power
2019-11-03,8.39,nasa_power
2019-11-04,2.45,nasa_power
2019-11-05,2.65,nasa_power
2019-11-06,2.67,nasa_power
2019-11-07,2.67,nasa_power
2019-11-08,1.58,nasa_power
2019-11-09,3.58,nasa_power
2019-11-10,14.11,nasa_power
2019-11-11,7.67,nasa_power
2019-11-12,1.92,nasa_power
2019-11-13,3.16,nasa_power
2019-11-14,4.09,nasa_power
2019-11-15,1.99,nasa_power
2019-11-16,1.85,nasa_power
2019-11-17,1.35,nasa_power
2019-11-18,0.48,nasa_power
2019-11-19,0.98,nasa_power
2019-11-20,3.42,nasa_power
2019-11-21,1.98,nasa_power
2019-11-22,2.56,nasa_power
2019-11-23,1.59,nasa_power
2019-11-24,2.34,nasa_power
2019-11-25,1.14,nasa_power
2019-11-26,1.36,nasa_power
2019-11-27,1.93,nasa_power
2019-11-28,1.33,nasa_power
2019-11-29,1.07,nasa_power
2019-11-30,0.71,nasa_power
2019-12-01,1.9,nasa_power
2019-12-02,0.35,nasa_power
2019-12-03,0.46,nasa_power
2019-12-04,0.23,nasa_power
2019-12-05,0.96,nasa_power
2019-12-06,1.07,nasa_power
2019-12-07,6.9,nasa_power
2019-12-08,7.11,nasa_power
2019-12-09,1.29,nasa_power
2019-12-10,2.71,nasa_power
2019-12-11,2.13,nasa_power
2019-12-12,0.66,nasa_power
2019-12-13,0.6,nasa_power
2019-12-14,0.44,nasa_power
2019-12-15,0.47,nasa_power
2019-12-16,0.13,nasa_power
2019-12-17,0.07,nasa_power
2019-12-18,0.06,nasa_power
2019-12-19,0.08,nasa_power
2019-12-20,0.05,nasa_power
2019-12-21,0.08,nasa_power
2019-12-22,1.09,nasa_power
2019-12-23,0.25,nasa_power
2019-12-24,0.02,nasa_power
2019-12-25,0.03,nasa_power
2019-12-26,0.04,nasa_power
2019-12-27,0.29,nasa_power
2019-12-28,0.59,nasa_power
2019-12-29,0.07,nasa_power
2019-12-30,0.38,nasa_power
2019-12-31,0.12,nasa_power
2020-01-01,0.0,nasa_power
2020-01-02,0.0,nasa_power
2020-01-03,0.0,nasa_power
2020-01-04,0.0,nasa_power
2020-01-05,0.0,nasa_power
2020-01-06,0.0,nasa_power
2020-01-07,0.0,nasa_power
2020-01-08,0.0,nasa_power
2020-01-09,0.0,nasa_power
2020-01-10,0.0,nasa_power
2020-01-11,1.24,nasa_power
2020-01-12,0.26,nasa_power
2020-01-13,0.47,nasa_power
2020-01-14,0.91,nasa_power
2020-01-15,0.08,nasa_power
2020-01-16,0.04,nasa_power
2020-01-17,0.06,nasa_power
2020-01-18,0.3,nasa_power
2020-01-19,0.17,nasa_power
2020-01-20,0.34,nasa_power
2020-01-21,0.0,nasa_power
2020-01-22,0.0,nasa_power
2020-01-23,0.0,nasa_power
2020-01-24,0.0,nasa_power
2020-01-25,0.0,nasa_power
2020-01-26,0.0,nasa_power
2020-01-27,0.0,nasa_power
2020-01-28,0.0,nasa_power
2020-01-29,0.0,nasa_power
2020-01-30,0.0,nasa_power
2020-01-31,0.11,nasa_power
2020-02-01,0.12,nasa_power
2020-02-02,0.05,nasa_power
2020-02-03,0.03,nasa_power
2020-02-04,0.04,nasa_power
2020-02-05,0.0,nasa_power
2020-02-06,0.0,nasa_power
2020-02-07,0.0,nasa_power
2020-02-08,0.0,nasa_power
2020-02-09,0.0,nasa_power
2020-02-10,0.0,nasa_power
2020-02-11,0.0,nasa_power
2020-02-12,0.0,nasa_power
2020-02-13,0.0,nasa_power
2020-02-14,0.0,nasa_power
2020-02-15,0.01,nasa_power
2020-02-16,0.02,nasa_power
2020-02-17,0.12,nasa_power
2020-02-18,0.39,nasa_power
2020-02-19,0.49,nasa_power
2020-02-20,0.07,nasa_power
2020-02-21,0.31,nasa_power
2020-02-22,0.15,nasa_power
2020-02-23,0.21,nasa_power
2020-02-24,0.2,nasa_power
2020-02-25,0.27,nasa_power
2020-02-26,0.08,nasa_power
2020-02-27,0.61,nasa_power
2020-02-28,1.81,nasa_power
2020-02-29,0.33,nasa_power
2020-03-01,0.87,nasa_power
2020-03-02,6.71,nasa_power
2020-03-03,9.32,nasa_power
2020-03-04,5.83,nasa_power
2020-03-05,6.45,nasa_power
2020-03-06,6.72,nasa_power
2020-03-07,3.75,nasa_power
2020-03-08,0.58,nasa_power
2020-03-09,27.14,nasa_power
2020-03-10,9.86,nasa_power
2020-03-11,7.43,nasa_power
2020-03-12,0.92,nasa_power
2020-03-13,3.25,nasa_power
2020-03-14,21.45,nasa_power
2020-03-15,10.53,nasa_power
2020-03-16,0.46,nasa_power
2020-03-17,0.43,nasa_power
2020-03-18,0.71,nasa_power
2020-03-19,1.0,nasa_power
2020-03-20,0.31,nasa_power
2020-03-21,0.47,nasa_power
2020-03-22,5.83,nasa_power
2020-03-23,7.53,nasa_power
2020-03-24,7.84,nasa_power
2020-03-25,3.84,nasa_power
2020-03-26,1.95,nasa_power
2020-03-27,4.59,nasa_power
2020-03-28,2.39,nasa_power
2020-03-29,1.59,nasa_power
2020-03-30,1.19,nasa_power
2020-03-31,1.62,nasa_power
2020-04-01,9.16,nasa_power
2020-04-02,1.02,nasa_power
2020-04-03,2.04,nasa_power
2020-04-04,6.37,nasa_power
2020-04-05,1.91,nasa_power
2020-04-06,2.94,nasa_power
2020-04-07,2.19,nasa_power
2020-04-08,4.03,nasa_power
2020-04-09,4.59,nasa_power
2020-04-10,5.52,nasa_power
2020-04-11,9.57,nasa_power
2020-04-12,5.25,nasa_power
2020-04-13,4.81,nasa_power
2020-04-14,5.51,nasa_power
2020-04-15,2.63,nasa_power
2020-04-16,2.6,nasa_power
2020-04-17,2.42,nasa_power
2020-04-18,1.35,nasa_power
2020-04-19,4.27,nasa_power
2020-04-20,1.66,nasa_power
2020-04-21,0.45,nasa_power
2020-04-22,4.09,nasa_power
2020-04-23,2.24,nasa_power
2020-04-24,2.75,nasa_power
2020-04-25,3.28,nasa_power
2020-04-26,25.35,nasa_power
2020-04-27,2.39,nasa_power
2020-04-28,1.86,nasa_power
2020-04-29,1.24,nasa_power
2020-04-30,15.12,nasa_power
2020-05-01,0.82,nasa_power
2020-05-02,1.66,nasa_power
2020-05-03,5.53,nasa_power
2020-05-04,2.34,nasa_power
2020-05-05,0.69,nasa_power
2020-05-06,7.96,nasa_power
2020-05-07,7.19,nasa_power
2020-05-08,12.66,nasa_power
2020-05-09,6.05,nasa_power
2020-05-10,19.39,nasa_power
2020-05-11,5.98,nasa_power
2020-05-12,1.33,nasa_power
2020-05-13,0.9,nasa_power
2020-05-14,2.81,nasa_power
2020-05-15,5.38,nasa_power
2020-05-16,3.47,nasa_power
2020-05-17,52.96,nasa_power
2020-05-18,4.99,nasa_power
2020-05-19,2.25,nasa_power
2020-05-20,1.5,nasa_power
2020-05-21,4.47,nasa_power
2020-05-22,5.26,nasa_power
2020-05-23,2.8,nasa_power
2020-05-24,6.25,nasa_power
2020-05-25,29.43,nasa_power
2020-05-26,12.96,nasa_power
2020-05-27,12.05,nasa_power
2020-05-28,4.22,nasa_power
2020-05-29,6.83,nasa_power
2020-05-30,14.93,nasa_power
2020-05-31,10.34,nasa_power
2020-06-01,12.59,nasa_power
2020-06-02,17.44,nasa_power
2020-06-03,5.56,nasa_power
2020-06-04,21.78,nasa_power
2020-06-05,9.86,nasa_power
2020-06-06,9.92,nasa_power
2020-06-07,5.92,nasa_power
2020-06-08,2.01,nasa_power
2020-06-09,9.79,nasa_power
2020-06-10,11.36,nasa_power
2020-06-11,10.6,nasa_power
2020-06-12,9.09,nasa_power
2020-06-13,12.63,nasa_power
2020-06-14,17.02,nasa_power
2020-06-15,6.61,nasa_power
2020-06-16,4.48,nasa_power
2020-06-17,11.44,nasa_power
2020-06-18,7.95,nasa_power
2020-06-19,6.35,nasa_power
2020-06-20,4.18,nasa_power
2020-06-21,2.4,nasa_power
2020-06-22,4.02,nasa_power
2020-06-23,6.63,nasa_power
2020-06-24,6.35,nasa_power
2020-06-25,15.08,nasa_power
2020-06-26,9.46,nasa_power
2020-06-27,19.13,nasa_power
2020-06-28,19.75,nasa_power
2020-06-29,21.67,nasa_power
2020-06-30,7.94,nasa_power
2020-07-01,6.09,nasa_power
2020-07-02,11.83,nasa_power
2020-07-03,11.46,nasa_power
2020-07-04,14.02,nasa_power
2020-07-05,1.87,nasa_power
2020-07-06,0.46,nasa_power
2020-07-07,2.11,nasa_power
2020-07-08,3.18,nasa_power
2020-07-09,7.38,nasa_power
2020-07-10,15.78,nasa_power
2020-07-11,8.92,nasa_power
2020-07-12,13.65,nasa_power
2020-07-13,3.09,nasa_power
2020-07-14,2.72,nasa_power
2020-07-15,0.38,nasa_power
2020-07-16,0.32,nasa_power
2020-07-17,1.51,nasa_power
2020-07-18,1.32,nasa_power
2020-07-19,1.55,nasa_power
2020-07-20,3.19,nasa_power
2020-07-21,4.37,nasa_power
2020-07-22,5.64,nasa_power
2020-07-23,3.86,nasa_power
2020-07-24,1.56,nasa_power
2020-07-25,1.08,nasa_power
2020-07-26,2.04,nasa_power
2020-07-27,2.54,nasa_power
2020-07-28,1.51,nasa_power
2020-07-29,0.99,nasa_power
2020-07-30,0.24,nasa_power
2020-07-31,0.46,nasa_power
2020-08-01,0.16,nasa_power
2020-08-02,0.03,nasa_power
2020-08-03,0.01,nasa_power
2020-08-04,0.01,nasa_power
2020-08-05,0.02,nasa_power
2020-08-06,0.03,nasa_power
2020-08-07,0.12,nasa_power
2020-08-08,0.28,nasa_power
2020-08-09,0.0,nasa_power
2020-08-10,0.0,nasa_power
2020-08-11,0.0,nasa_power
2020-08-12,0.0,nasa_power
2020-08-13,0.0,nasa_power
2020-08-14,2.86,nasa_power
2020-08-15,8.59,nasa_power
2020-08-16,1.76,nasa_power
2020-08-17,1.39,nasa_power
2020-08-18,1.22,nasa_power
2020-08-19,0.37,nasa_power
2020-08-20,0.3,nasa_power
2020-08-21,0.79,nasa_power
2020-08-22,0.17,nasa_power
2020-08-23,0.06,nasa_power
2020-08-24,0.1,nasa_power
2020-08-25,0.02,nasa_power
2020-08-26,0.07,nasa_power
2020-08-27,1.21,nasa_power
2020-08-28,1.48,nasa_power
2020-08-29,0.06,nasa_power
2020-08-30,0.04,nasa_power
2020-08-31,0.21,nasa_power
2020-09-01,0.2,nasa_power
2020-09-02,0.12,nasa_power
2020-09-03,0.05,nasa_power
2020-09-04,0.02,nasa_power
2020-09-05,0.03,nasa_power
2020-09-06,0.03,nasa_power
2020-09-07,0.04,nasa_power
2020-09-08,1.16,nasa_power
2020-09-09,3.3,nasa_power
2020-09-10,8.33,nasa_power
2020-09-11,2.4,nasa_power
2020-09-12,5.5,nasa_power
2020-09-13,8.61,nasa_power
2020-09-14,6.55,nasa_power
2020-09-15,8.68,nasa_power
2020-09-16,21.61,nasa_power
2020-09-17,17.51,nasa_power
2020-09-18,0.94,nasa_power
2020-09-19,8.5,nasa_power
2020-09-20,3.33,nasa_power
2020-09-21,7.89,nasa_power
2020-09-22,16.48,nasa_power
2020-09-23,49.12,nasa_power
2020-09-24,2.81,nasa_power
2020-09-25,2.06,nasa_power
2020-09-26,1.93,nasa_power
2020-09-27,4.49,nasa_power
2020-09-28,4.86,nasa_power
2020-09-29,3.84,nasa_power
2020-09-30,7.13,nasa_power
2020-10-01,5.11,nasa_power
2020-10-02,2.26,nasa_power
2020-10-03,2.13,nasa_power
2020-10-04,11.72,nasa_power
2020-10-05,3.53,nasa_power
2020-10-06,4.84,nasa_power
2020-10-07,1.94,nasa_power
2020-10-08,2.63,nasa_power
2020-10-09,22.64,nasa_power
2020-10-10,30.67,nasa_power
2020-10-11,5.02,nasa_power
2020-10-12,1.78,nasa_power
2020-10-13,12.51,nasa_power
2020-10-14,13.22,nasa_power
2020-10-15,12.55,nasa_power
2020-10-16,12.26,nasa_power
2020-10-17,5.85,nasa_power
2020-10-18,7.74,nasa_power
2020-10-19,6.07,nasa_power
2020-10-20,5.85,nasa_power
2020-10-21,1.81,nasa_power
2020-10-22,4.58,nasa_power
2020-10-23,2.95,nasa_power
2020-10-24,3.79,nasa_power
2020-10-25,8.09,nasa_power
2020-10-26,2.44,nasa_power
2020-10-27,6.08,nasa_power
2020-10-28,46.44,nasa_power
2020-10-29,20.37,nasa_power
2020-10-30,36.42,nasa_power
2020-10-31,35.91,nasa_power
2020-11-01,33.04,nasa_power
2020-11-02,3.17,nasa_power
2020-11-03,3.06,nasa_power
2020-11-04,2.35,nasa_power
2020-11-05,4.12,nasa_power
2020-11-06,3.1,nasa_power
2020-11-07,4.01,nasa_power
2020-11-08,4.76,nasa_power
2020-11-09,6.15,nasa_power
2020-11-10,5.56,nasa_power
2020-11-11,5.31,nasa_power
2020-11-12,4.46,nasa_power
2020-11-13,3.13,nasa_power
2020-11-14,2.32,nasa_power
2020-11-15,1.53,nasa_power
2020-11-16,3.69,nasa_power
2020-11-17,4.76,nasa_power
2020-11-18,5.53,nasa_power
2020-11-19,2.23,nasa_power
2020-11-20,1.77,nasa_power
2020-11-21,8.71,nasa_power
2020-11-22,20.18,nasa_power
2020-11-23,4.79,nasa_power
2020-11-24,3.62,nasa_power
2020-11-25,14.64,nasa_power
2020-11-26,29.48,nasa_power
2020-11-27,3.31,nasa_power
2020-11-28,3.55,nasa_power
2020-11-29,2.86,nasa_power
2020-11-30,3.08,nasa_power
2020-12-01,4.98,nasa_power
2020-12-02,0.17,nasa_power
2020-12-03,0.07,nasa_power
2020-12-04,0.04,nasa_power
2020-12-05,0.04,nasa_power
2020-12-06,0.12,nasa_power
2020-12-07,5.03,nasa_power
2020-12-08,2.35,nasa_power
2020-12-09,1.43,nasa_power
2020-12-10,2.36,nasa_power
2020-12-11,3.0,nasa_power
2020-12-12,3.31,nasa_power
2020-12-13,3.27,nasa_power
2020-12-14,2.94,nasa_power
2020-12-15,2.62,nasa_power
2020-12-16,2.81,nasa_power
2020-12-17,1.3,nasa_power
2020-12-18,1.54,nasa_power
2020-12-19,0.75,nasa_power
2020-12-20,0.69,nasa_power
2020-12-21,0.69,nasa_power
2020-12-22,1.23,nasa_power
2020-12-23,0.9,nasa_power
2020-12-24,0.25,nasa_power
2020-12-25,0.66,nasa_power
2020-12-26,0.54,nasa_power
2020-12-27,0.0,nasa_power
2020-12-28,0.0,nasa_power
2020-12-29,0.0,nasa_power
2020-12-30,0.0,nasa_power
2020-12-31,0.0,nasa_power
2021-01-01,0.61,nasa_power
2021-01-02,1.35,nasa_power
2021-01-03,1.0,nasa_power
2021-01-04,1.77,nasa_power
2021-01-05,1.56,nasa_power
2021-01-06,6.84,nasa_power
2021-01-07,2.01,nasa_power
2021-01-08,4.63,nasa_power
2021-01-09,2.94,nasa_power
2021-01-10,2.62,nasa_power
2021-01-11,0.94,nasa_power
2021-01-12,2.07,nasa_power
2021-01-13,2.94,nasa_power
2021-01-14,0.89,nasa_power
2021-01-15,0.62,nasa_power
2021-01-16,1.07,nasa_power
2021-01-17,2.08,nasa_power
2021-01-18,2.48,nasa_power
2021-01-19,3.2,nasa_power
2021-01-20,1.27,nasa_power
2021-01-21,0.02,nasa_power
2021-01-22,0.18,nasa_power
2021-01-23,0.0,nasa_power
2021-01-24,0.0,nasa_power
2021-01-25,0.01,nasa_power
2021-01-26,0.24,nasa_power
2021-01-27,0.58,nasa_power
2021-01-28,0.88,nasa_power
2021-01-29,7.02,nasa_power
2021-01-30,3.71,nasa_power
2021-01-31,0.39,nasa_power
2021-02-01,0.28,nasa_power
2021-02-02,0.16,nasa_power
2021-02-03,0.49,nasa_power
2021-02-04,0.22,nasa_power
2021-02-05,2.27,nasa_power
2021-02-06,0.95,nasa_power
2021-02-07,0.53,nasa_power
2021-02-08,1.55,nasa_power
2021-02-09,1.58,nasa_power
2021-02-10,1.39,nasa_power
2021-02-11,2.94,nasa_power
2021-02-12,4.51,nasa_power
2021-02-13,1.56,nasa_power
2021-02-14,5.59,nasa_power
2021-02-15,10.47,nasa_power
2021-02-16,7.27,nasa_power
2021-02-17,11.85,nasa_power
2021-02-18,3.19,nasa_power
2021-02-19,0.83,nasa_power
2021-02-20,0.25,nasa_power
2021-02-21,0.37,nasa_power
2021-02-22,0.32,nasa_power
2021-02-23,0.45,nasa_power
2021-02-24,1.65,nasa_power
2021-02-25,5.82,nasa_power
2021-02-26,2.09,nasa_power
2021-02-27,3.37,nasa_power
2021-02-28,4.21,nasa_power
2021-03-01,1.51,nasa_power
2021-03-02,1.0,nasa_power
2021-03-03,2.24,nasa_power
2021-03-04,3.57,nasa_power
2021-03-05,3.57,nasa_power
2021-03-06,7.34,nasa_power
2021-03-07,10.38,nasa_power
2021-03-08,4.09,nasa_power
2021-03-09,10.36,nasa_power
2021-03-10,3.48,nasa_power
2021-03-11,4.14,nasa_power
2021-03-12,9.02,nasa_power
2021-03-13,12.07,nasa_power
2021-03-14,12.58,nasa_power
2021-03-15,6.43,nasa_power
2021-03-16,11.36,nasa_power
2021-03-17,25.25,nasa_power
2021-03-18,1.12,nasa_power
2021-03-19,2.08,nasa_power
2021-03-20,2.08,nasa_power
2021-03-21,2.58,nasa_power
2021-03-22,29.41,nasa_power
2021-03-23,10.73,nasa_power
2021-03-24,16.04,nasa_power
2021-03-25,5.7,nasa_power
2021-03-26,3.98,nasa_power
2021-03-27,2.12,nasa_power
2021-03-28,1.6,nasa_power
2021-03-29,1.32,nasa_power
2021-03-30,0.86,nasa_power
2021-03-31,2.35,nasa_power
2021-04-01,0.14,nasa_power
2021-04-02,0.24,nasa_power
2021-04-03,0.39,nasa_power
2021-04-04,0.63,nasa_power
2021-04-05,1.17,nasa_power
2021-04-06,1.05,nasa_power
2021-04-07,0.63,nasa_power
2021-04-08,0.46,nasa_power
2021-04-09,1.89,nasa_power
2021-04-10,0.45,nasa_power
2021-04-11,0.45,nasa_power
2021-04-12,0.4,nasa_power
2021-04-13,0.45,nasa_power
2021-04-14,2.57,nasa_power
2021-04-15,0.28,nasa_power
2021-04-16,10.21,nasa_power
2021-04-17,9.2,nasa_power
2021-04-18,15.97,nasa_power
2021-04-19,4.13,nasa_power
2021-04-20,2.62,nasa_power
2021-04-21,3.59,nasa_power
2021-04-22,4.17,nasa_power
2021-04-23,7.37,nasa_power
2021-04-24,9.85,nasa_power
2021-04-25,5.45,nasa_power
2021-04-26,2.82,nasa_power
2021-04-27,3.57,nasa_power
2021-04-28,5.01,nasa_power
2021-04-29,0.25,nasa_power
2021-04-30,1.13,nasa_power
2021-05-01,0.27,nasa_power
2021-05-02,1.07,nasa_power
2021-05-03,1.16,nasa_power
2021-05-04,0.79,nasa_power
2021-05-05,0.39,nasa_power
2021-05-06,2.21,nasa_power
2021-05-07,1.6,nasa_power
2021-05-08,0.84,nasa_power
2021-05-09,0.28,nasa_power
2021-05-10,0.39,nasa_power
2021-05-11,0.91,nasa_power
2021-05-12,3.93,nasa_power
2021-05-13,6.65,nasa_power
2021-05-14,5.93,nasa_power
2021-05-15,6.15,nasa_power
2021-05-16,2.16,nasa_power
2021-05-17,6.64,nasa_power
2021-05-18,6.94,nasa_power
2021-05-19,2.58,nasa_power
2021-05-20,4.34,nasa_power
2021-05-21,3.29,nasa_power
2021-05-22,2.43,nasa_power
2021-05-23,0.86,nasa_power
2021-05-24,0.74,nasa_power
2021-05-25,5.25,nasa_power
2021-05-26,3.01,nasa_power
2021-05-27,6.2,nasa_power
2021-05-28,4.39,nasa_power
2021-05-29,3.54,nasa_power
2021-05-30,9.79,nasa_power
2021-05-31,9.32,nasa_power
2021-06-01,1.6,nasa_power
2021-06-02,6.06,nasa_power
2021-06-03,2.7,nasa_power
2021-06-04,7.93,nasa_power
2021-06-05,6.53,nasa_power
2021-06-06,3.69,nasa_power
2021-06-07,4.33,nasa_power
2021-06-08,2.83,nasa_power
2021-06-09,3.0,nasa_power
2021-06-10,3.69,nasa_power
2021-06-11,1.09,nasa_power
2021-06-12,1.1,nasa_power
2021-06-13,0.26,nasa_power
2021-06-14,1.97,nasa_power
2021-06-15,2.97,nasa_power
2021-06-16,2.99,nasa_power
2021-06-17,0.23,nasa_power
2021-06-18,1.56,nasa_power
2021-06-19,2.46,nasa_power
2021-06-20,9.15,nasa_power
2021-06-21,5.01,nasa_power
2021-06-22,3.84,nasa_power
2021-06-23,9.64,nasa_power
2021-06-24,2.94,nasa_power
2021-06-25,13.61,nasa_power
2021-06-26,7.7,nasa_power
2021-06-27,1.99,nasa_power
2021-06-28,2.7,nasa_power
2021-06-29,3.22,nasa_power
2021-06-30,5.07,nasa_power
2021-07-01,5.29,nasa_power
