date,ndti,ndti_std,red,green,cloud_cover,scene_id,water_pixel_count
2024-01-21,0.018719,0.018278,0.1444,0.1388,35.785,S2A_30NXM_20240121_0_L2A,412
2024-01-26,0.052933,0.028049,0.184,0.1659,24.26,S2B_30NXM_20240126_0_L2A,238
2024-01-31,0.157696,0.03792,0.1888,0.1355,16.481,S2A_30NXM_20240131_0_L2A,282
2024-02-20,0.087016,0.021947,0.2659,0.2242,56.492,S2A_30NXM_20240220_0_L2A,354
2024-03-11,0.078635,0.03694,0.1782,0.1594,24.76,S2A_30NXM_20240311_0_L2A,514
2024-03-16,0.105145,0.03096,0.2347,0.1888,10.159,S2B_30NXM_20240316_0_L2A,748
2024-03-21,0.082091,0.03269,0.2714,0.2293,8.352,S2A_30NXM_20240321_0_L2A,748
2024-03-26,0.084361,0.025827,0.2764,0.233,53.946,S2B_30NXM_20240326_0_L2A,678
2024-03-31,0.097936,0.02237,0.2654,0.2164,5.381,S2A_30NXM_20240331_0_L2A,748
2024-04-05,0.085439,0.026038,0.3442,0.2886,65.625,S2B_30NXM_20240405_0_L2A,634
2024-04-10,0.028127,0.027524,0.1665,0.1594,52.268,S2A_30NXM_20240410_0_L2A,30
2024-04-20,0.093756,0.014315,0.3672,0.3033,36.018,S2A_30NXM_20240420_0_L2A,102
2024-05-05,0.102617,0.024831,0.337,0.273,51.718,S2B_30NXM_20240505_0_L2A,404
2024-05-10,0.092059,0.020924,0.3568,0.2956,65.172,S2A_30NXM_20240510_0_L2A,108
2024-05-15,0.06509,0.052812,0.1975,0.1735,63.109,S2B_30NXM_20240515_0_L2A,48
2024-05-30,0.098294,0.022021,0.316,0.2595,41.119,S2A_30NXM_20240530_0_L2A,748
2024-06-04,0.04228,0.027862,0.282,0.2609,74.771,S2B_30NXM_20240604_0_L2A,316
2024-10-07,-0.027457,0.017336,0.1384,0.1489,94.625,S2A_30NXM_20241007_0_L2A,16
2024-10-22,0.111924,0.011673,0.3214,0.2582,74.314,S2B_30NXM_20241022_0_L2A,36
2024-11-01,-0.032952,0.021729,0.1538,0.1657,65.891,S2B_30NXM_20241101_0_L2A,14
2024-11-06,0.104447,0.04246,0.26,0.2183,32.001,S2A_30NXM_20241106_0_L2A,714
2024-11-11,0.10854,0.042252,0.2605,0.21,24.301,S2B_30NXM_20241111_0_L2A,436
2024-11-16,0.113835,0.028138,0.339,0.2688,60.091,S2A_30NXM_20241116_1_L2A,692
2024-11-21,0.069773,0.035904,0.2776,0.243,21.956,S2B_30NXM_20241121_0_L2A,70
2024-11-26,0.115501,0.033623,0.299,0.2377,31.215,S2A_30NXM_20241126_0_L2A,120
2024-12-01,0.116429,0.030542,0.2562,0.202,6.008,S2B_30NXM_20241201_0_L2A,748
2024-12-06,0.19895,0.827481,0.1892,0.1272,50.859,S2C_30NXM_20241206_1_L2A,748
2024-12-11,0.135074,0.030847,0.2942,0.2231,33.949,S2B_30NXM_20241211_0_L2A,748
2024-12-16,0.244023,0.111455,0.1727,0.1077,34.206,S2C_30NXM_20241216_1_L2A,300
2024-12-21,0.133411,0.032028,0.2473,0.1888,0.682,S2B_30NXM_20241221_0_L2A,748
