date,ndti,ndti_std,red,green,cloud_cover,scene_id,water_pixel_count
2024-12-06,-0.158018,0.139054,0.0564,0.0806,48.424,S2C_30NXL_20241206_1_L2A,18
2024-12-11,-0.021224,0.055258,0.1634,0.1657,23.314,S2B_30NXL_20241211_0_L2A,4
2024-12-16,-0.006129,0.530183,0.0472,0.0466,15.138,S2C_30NXL_20241216_1_L2A,24
2024-12-21,0.145719,0.027577,0.2857,0.212,11.854,S2B_30NXL_20241221_0_L2A,888
2024-12-26,0.069317,0.03411,0.2028,0.1758,23.518,S2A_30NXL_20241226_0_L2A,224
2024-12-31,-0.022198,0.015463,0.1593,0.1666,25.268,S2B_30NXL_20241231_0_L2A,16
2025-01-05,0.070978,0.026941,0.2146,0.1848,18.19,S2A_30NXL_20250105_0_L2A,790
2025-01-10,0.013465,0.00533,0.5028,0.488,27.152,S2B_30NXL_20250110_0_L2A,22
2025-01-15,0.125644,0.027404,0.253,0.1956,36.913,S2A_30NXL_20250115_0_L2A,886
2025-01-20,0.164106,0.037055,0.2922,0.2103,38.062,S2B_30NXL_20250120_0_L2A,648
2025-01-25,-0.089915,0.082616,0.0739,0.0901,28.067,S2C_30NXL_20250125_0_L2A,58
2025-01-30,0.133656,0.039098,0.2918,0.2233,16.806,S2B_30NXL_20250130_0_L2A,414
2025-02-04,0.212236,1.397487,0.1754,0.1155,19.553,S2C_30NXL_20250204_0_L2A,244
2025-02-24,0.170451,0.737424,0.1216,0.0871,84.898,S2C_30NXL_20250224_0_L2A,886
2025-03-06,0.049467,0.080295,0.0738,0.0685,41.977,S2C_30NXL_20250306_0_L2A,68
2025-03-11,-0.038759,0.04192,0.1415,0.1541,39.227,S2B_30NXL_20250311_0_L2A,32
2025-03-26,0.082913,0.027626,0.3838,0.3234,67.538,S2C_30NXL_20250326_0_L2A,258
2025-04-05,-0.034161,0.060434,0.1728,0.1851,17.448,S2C_30NXL_20250405_0_L2A,6
2025-04-10,0.089029,0.031903,0.3016,0.2519,87.545,S2B_30NXL_20250410_0_L2A,454
2025-04-17,0.070849,0.02859,0.4016,0.3472,63.651,S2A_30NXL_20250417_0_L2A,570
2025-04-20,0.096873,0.03554,0.3524,0.2886,71.727,S2B_30NXL_20250420_0_L2A,888
2025-04-25,0.097284,0.035277,0.3978,0.3264,43.675,S2C_30NXL_20250425_0_L2A,714
2025-05-05,0.081117,0.032786,0.3168,0.2684,38.277,S2C_30NXL_20250505_0_L2A,888
2025-05-07,0.087224,0.032065,0.3472,0.2906,64.64,S2A_30NXL_20250507_0_L2A,888
2025-05-15,0.105388,0.044042,0.376,0.3028,68.866,S2C_30NXL_20250515_0_L2A,646
2025-05-20,0.00646,0.047123,0.1367,0.1366,24.972,S2B_30NXL_20250520_0_L2A,24
2025-05-25,0.084833,0.031838,0.236,0.1986,72.206,S2C_30NXL_20250525_0_L2A,530
2025-06-09,-0.064991,0.052053,0.143,0.1629,65.887,S2B_30NXL_20250609_0_L2A,6
2025-06-19,-0.003624,0.058252,0.1776,0.1784,52.036,S2B_30NXL_20250619_0_L2A,8
2025-06-29,0.063501,0.064185,0.199,0.175,90.859,S2B_30NXL_20250629_0_L2A,68
2025-07-06,0.120132,0.042136,0.3396,0.2662,48.626,S2A_30NXL_20250706_0_L2A,888
2025-07-16,0.119074,0.036221,0.3428,0.2696,67.32,S2A_30NXL_20250716_0_L2A,888
2025-07-29,0.016487,0.008082,0.5562,0.534,64.231,S2B_30NXL_20250729_0_L2A,174
2025-09-04,0.124829,0.042958,0.3686,0.2858,54.881,S2A_30NXL_20250904_0_L2A,484
2025-10-07,0.048491,0.041305,0.1436,0.1308,43.413,S2B_30NXL_20251007_0_L2A,114
2025-10-14,0.016504,0.049871,0.1118,0.1086,68.535,S2A_30NXL_20251014_0_L2A,114
2025-10-17,0.092963,0.033419,0.2546,0.2098,41.249,S2B_30NXL_20251017_0_L2A,40
2025-10-27,-0.040335,0.037561,0.1419,0.153,61.548,S2B_30NXL_20251027_0_L2A,4
2025-11-01,0.002668,0.032153,0.1473,0.1474,35.857,S2C_30NXL_20251101_0_L2A,26
2025-11-03,0.105238,0.054577,0.3162,0.254,24.459,S2A_30NXL_20251103_0_L2A,60
2025-11-21,0.048836,0.052382,0.1589,0.1445,39.119,S2C_30NXL_20251121_0_L2A,160
2025-12-03,0.010407,0.053812,0.1316,0.129,37.233,S2A_30NXL_20251203_0_L2A,150
2025-12-06,0.068291,0.05611,0.227,0.1961,44.554,S2B_30NXL_20251206_0_L2A,32
2025-12-21,0.128306,0.039867,0.2856,0.2222,43.779,S2C_30NXL_20251221_0_L2A,888
2025-12-23,0.126396,0.025887,0.3049,0.2361,29.91,S2A_30NXL_20251223_0_L2A,98
2025-12-31,0.132755,0.037498,0.3628,0.27745,35.124,S2C_30NXL_20251231_0_L2A,268
2026-01-05,-0.029186,0.045628,0.1468,0.1637,29.008,S2B_30NXL_20260105_0_L2A,14
2026-01-15,0.060187,0.0187,0.3708,0.3272,39.875,S2B_30NXL_20260115_0_L2A,532
2026-01-25,0.038627,0.059624,0.4176,0.3942,4.027,S2B_30NXL_20260125_0_L2A,476
2026-01-30,0.1082,0.037152,0.2941,0.235,59.688,S2C_30NXL_20260130_0_L2A,288
2026-02-04,0.105288,0.025228,0.3208,0.259,66.506,S2B_30NXL_20260204_0_L2A,888
2026-03-01,-0.022996,0.034724,0.1606,0.16695,54.895,S2C_30NXL_20260301_0_L2A,12
2026-03-06,0.00923,0.068552,0.2617,0.2421,16.229,S2B_30NXL_20260306_0_L2A,4
2026-03-13,0.126396,0.039581,0.3213,0.2485,24.151,S2A_30NXL_20260313_0_L2A,888
2026-03-21,-0.020235,0.077022,0.17725,0.17775,31.943,S2C_30NXL_20260321_0_L2A,12
2026-03-31,-0.009509,0.041449,0.1628,0.16715,15.864,S2C_30NXL_20260331_0_L2A,92
2026-04-02,0.041667,0.0303,0.14155,0.1301,56.502,S2A_30NXL_20260402_0_L2A,94
2026-04-05,0.005523,0.016901,0.1818,0.1776,79.407,S2B_30NXL_20260405_0_L2A,454
2026-04-10,0.106937,0.035641,0.3301,0.2646,19.98,S2C_30NXL_20260410_0_L2A,888
2026-04-15,0.111111,0.033831,0.2932,0.2339,6.38,S2B_30NXL_20260415_0_L2A,888
2026-04-22,0.093215,0.028611,0.2896,0.2394,18.105,S2A_30NXL_20260422_0_L2A,888
2026-04-30,0.120047,0.038251,0.292,0.2288,5.442,S2C_30NXL_20260430_0_L2A,888
2026-05-02,-0.092566,0.070605,0.1918,0.2301,32.122,S2A_30NXL_20260502_0_L2A,34
2026-05-10,0.071261,0.030902,0.2245,0.1964,58.649,S2C_30NXL_20260510_0_L2A,362
2026-05-12,0.109429,0.039081,0.37245,0.2979,22.337,S2A_30NXL_20260512_0_L2A,394
2026-06-01,0.103377,0.035982,0.3181,0.2578,69.091,S2A_30NXL_20260601_0_L2A,888
2026-08-20,0.127926,0.037868,0.39905,0.31015,49.578,S2A_30NXL_20260820_0_L2A,34
